ID,ID_клиента,фамилия,кредитный_рейтинг,город,пол,возраст,стаж_в_банке,баланс_депозита,число_продуктов,есть_кредитка,активный_клиент,оценочная_зарплата,ушел_из_банка
13774,15699753.0,Тестов166,708.0,Алматы,Male,26.0,6.0,,2.0,1.0,1.0,172532.43,0.0
13775,15806049.0,Тестов523,724.0,Алматы,Male,44.0,8.0,,2.0,1.0,0.0,74800.99,0.0
13776,15600575.0,Тестов262,757.0,Алматы,Male,29.0,8.0,116936.81,1.0,1.0,1.0,118313.38,1.0
13777,15608873.0,Тестов533,728.0,Алматы,Female,31.0,1.0,109730.22,2.0,1.0,0.0,110431.51,0.0
13778,15566543.0,Тестов612,588.0,Астана,Male,50.0,5.0,123544.0,1.0,0.0,0.0,104353.26,1.0
13779,15613786.0,Тестов801,578.0,Астана,Female,31.0,8.0,,1.0,1.0,1.0,46632.87,0.0
13780,15643696.0,Тестов97,597.0,Атырау,Female,52.0,9.0,143964.36,1.0,1.0,1.0,59747.63,1.0
13781,15738042.0,Тестов262,645.0,Атырау,Female,31.0,10.0,124788.18,2.0,1.0,1.0,138770.96,0.0
13782,15794895.0,Тестов275,717.0,Астана,Male,34.0,4.0,,2.0,1.0,0.0,170950.48,0.0
13783,15735080.0,Тестов211,583.0,Алматы,Male,29.0,8.0,,1.0,0.0,0.0,944.41,0.0
13784,15793046.0,Тестов366,667.0,Атырау,Male,33.0,1.0,123783.25,2.0,1.0,1.0,126722.57,0.0
13785,15758831.0,Муханов,681.0,Алматы,Female,37.0,3.0,,2.0,1.0,0.0,93777.91,0.0
13786,15793901.0,Тестов785,714.0,Атырау,Female,27.0,4.0,102085.32,2.0,1.0,0.0,70954.41,0.0
13787,15799653.0,Тестов541,646.0,Алматы,Female,45.0,4.0,,2.0,1.0,1.0,64849.74,0.0
13788,15601172.0,Тестов361,703.0,Астана,Male,32.0,4.0,,2.0,0.0,1.0,114565.83,0.0
13789,15593943.0,Тестов127,652.0,Алматы,Female,27.0,6.0,,2.0,1.0,0.0,91829.17,0.0
13790,15745030.0,Тестов539,694.0,Алматы,Male,46.0,3.0,,1.0,0.0,0.0,71409.12,0.0
13791,15734365.0,Тестов516,667.0,Атырау,Female,33.0,7.0,118894.22,1.0,1.0,0.0,143463.28,0.0
13792,15680706.0,Тестов125,730.0,Алматы,Male,39.0,3.0,,2.0,1.0,0.0,110916.33,0.0
13793,15795571.0,Тестов554,648.0,Атырау,Female,32.0,8.0,95252.72,1.0,1.0,0.0,157862.82,0.0
13794,15604588.0,Тестов261,590.0,Алматы,Female,34.0,6.0,126776.3,1.0,1.0,1.0,78622.46,0.0
13795,15588923.0,Тестов763,642.0,Астана,Male,38.0,6.0,,2.0,1.0,1.0,141035.65,0.0
13796,15644849.0,Тестов713,583.0,Алматы,Male,38.0,5.0,,1.0,0.0,1.0,690.84,1.0
13797,15768340.0,Тестов364,743.0,Атырау,Male,32.0,0.0,150856.79,1.0,1.0,1.0,93795.86,0.0
13798,15618245.0,Тестов350,679.0,Алматы,Female,32.0,4.0,,3.0,0.0,1.0,52319.26,1.0
13799,15791842.0,Тестов325,695.0,Алматы,Female,29.0,6.0,,2.0,1.0,0.0,126551.65,0.0
13800,15663883.0,Тестов247,732.0,Алматы,Female,37.0,0.0,,2.0,1.0,0.0,1557.82,0.0
13801,15672637.0,Тестов714,679.0,Алматы,Male,31.0,2.0,132615.4,1.0,0.0,0.0,58854.88,0.0
13802,15664506.0,Тестов224,593.0,Астана,Female,38.0,4.0,,2.0,0.0,0.0,134441.6,0.0
13803,15774931.0,Тестов359,712.0,Алматы,Male,39.0,8.0,132876.23,1.0,1.0,1.0,77511.45,0.0
13804,15732266.0,Тестов65,656.0,Алматы,Male,33.0,6.0,,1.0,1.0,1.0,177740.58,0.0
13805,15591747.0,Тестов26,640.0,Атырау,Male,24.0,3.0,130240.33,1.0,1.0,1.0,184524.74,0.0
13806,15793881.0,Тестов318,559.0,Алматы,Female,35.0,9.0,,2.0,1.0,0.0,149913.84,0.0
13807,15702337.0,Тестов531,653.0,Алматы,Female,33.0,5.0,,1.0,0.0,0.0,159418.1,0.0
13808,15732963.0,Тестов490,736.0,Астана,Male,41.0,6.0,,2.0,0.0,0.0,71159.84,0.0
13809,15771299.0,Тестов448,592.0,Атырау,Female,42.0,9.0,108711.57,1.0,1.0,1.0,103557.91,1.0
13810,15797964.0,Тестов429,611.0,Алматы,Male,42.0,5.0,,2.0,1.0,1.0,27288.56,0.0
13811,15750803.0,Тестов159,627.0,Атырау,Female,52.0,5.0,128663.9,1.0,1.0,0.0,96429.29,1.0
13812,15645600.0,Тестов133,656.0,Алматы,Female,44.0,7.0,,1.0,1.0,0.0,62627.55,1.0
13813,15574858.0,Сейдахметов,682.0,Алматы,Female,61.0,5.0,,1.0,0.0,0.0,159123.82,1.0
13814,15590810.0,Тестов799,718.0,Алматы,Female,35.0,2.0,,2.0,1.0,1.0,131283.6,0.0
13815,15677955.0,Тестов770,633.0,Астана,Male,55.0,7.0,,1.0,0.0,0.0,183492.9,1.0
13816,15584812.0,Тестов25,633.0,Алматы,Female,43.0,4.0,,2.0,0.0,0.0,123850.58,0.0
13817,15761706.0,Тестов816,678.0,Астана,Female,47.0,1.0,,2.0,0.0,1.0,184514.01,0.0
13818,15750837.0,Тестов760,615.0,Атырау,Female,34.0,4.0,100912.19,2.0,1.0,0.0,138380.11,0.0
13819,15767894.0,Тестов394,730.0,Алматы,Male,39.0,6.0,88141.1,1.0,0.0,1.0,151336.96,0.0
13820,15637315.0,Тестов126,730.0,Алматы,Male,22.0,4.0,,2.0,1.0,0.0,130553.47,0.0
13821,15648881.0,Тестов160,711.0,Астана,Male,36.0,5.0,154902.66,1.0,0.0,0.0,1703.58,1.0
13822,15663942.0,Тестов335,697.0,Алматы,Female,38.0,7.0,,1.0,0.0,1.0,155047.11,1.0
13823,15594576.0,Тестов695,707.0,Алматы,Male,45.0,7.0,,2.0,1.0,0.0,185555.63,0.0
13824,15586674.0,Тестов687,684.0,Алматы,Male,30.0,4.0,,2.0,1.0,1.0,158891.39,0.0
13825,15624397.0,Тестов521,643.0,Астана,Female,34.0,4.0,,1.0,1.0,1.0,127543.81,0.0
13826,15648032.0,Тестов380,850.0,Алматы,Female,39.0,10.0,131354.25,1.0,1.0,1.0,26249.86,0.0
13827,15681446.0,Тестов533,714.0,Астана,Male,45.0,9.0,,2.0,0.0,1.0,167033.83,0.0
13828,15677052.0,Тестов613,607.0,Атырау,Female,33.0,9.0,100954.88,2.0,0.0,0.0,184564.67,1.0
13829,15747014.0,Тестов461,714.0,Алматы,Female,19.0,1.0,,2.0,1.0,1.0,141763.33,0.0
13830,15769412.0,Тестов140,644.0,Атырау,Male,44.0,7.0,137060.88,1.0,1.0,0.0,147040.25,1.0
13831,15615029.0,Тестов390,682.0,Астана,Male,46.0,6.0,,2.0,1.0,1.0,91086.73,0.0
13832,15699340.0,Тестов313,733.0,Алматы,Male,41.0,2.0,,1.0,0.0,0.0,171706.66,1.0
13833,15757837.0,Тестов599,678.0,Алматы,Male,32.0,5.0,,2.0,1.0,1.0,115779.48,0.0
13834,15782454.0,Тестов41,631.0,Алматы,Female,37.0,2.0,,2.0,1.0,0.0,141926.43,0.0
13835,15766552.0,Тестов51,634.0,Алматы,Male,39.0,8.0,,2.0,0.0,0.0,180712.28,0.0
13836,15617166.0,Тестов386,714.0,Астана,Male,36.0,5.0,148962.46,2.0,1.0,1.0,10779.69,0.0
13837,15642619.0,Тестов296,682.0,Астана,Male,36.0,5.0,,2.0,1.0,1.0,141796.4,0.0
13838,15609562.0,Тестов504,537.0,Астана,Female,32.0,6.0,,2.0,0.0,0.0,120880.72,0.0
13839,15761149.0,Тестов321,683.0,Алматы,Male,23.0,2.0,,2.0,1.0,0.0,98640.15,0.0
13840,15615126.0,Толеубаев,611.0,Атырау,Female,39.0,1.0,142882.49,1.0,0.0,0.0,185599.34,0.0
13841,15757931.0,Тестов445,637.0,Алматы,Female,33.0,5.0,112889.91,2.0,1.0,1.0,71359.78,1.0
13842,15572762.0,Тестов259,653.0,Астана,Female,37.0,7.0,110827.49,3.0,1.0,1.0,77500.81,1.0
13843,15571940.0,Тестов209,559.0,Астана,Male,47.0,3.0,,1.0,1.0,0.0,60536.56,1.0
13844,15670755.0,Тестов648,710.0,Алматы,Male,35.0,6.0,96106.83,1.0,1.0,1.0,103560.98,0.0
13845,15695465.0,Тестов768,714.0,Алматы,Male,36.0,8.0,117356.19,1.0,1.0,1.0,56650.51,0.0
13846,15684592.0,Тестов808,732.0,Алматы,Male,39.0,2.0,,2.0,1.0,0.0,123866.43,0.0
13847,15762762.0,Тестов143,579.0,Алматы,Female,28.0,8.0,,2.0,1.0,1.0,107841.77,0.0
13848,15674851.0,Тестов443,531.0,Астана,Male,31.0,8.0,113873.23,1.0,1.0,1.0,141827.83,0.0
13849,15782899.0,Тестов232,594.0,Алматы,Male,56.0,6.0,,3.0,1.0,1.0,181224.56,1.0
13850,15627232.0,Тестов768,717.0,Алматы,Male,24.0,2.0,87894.26,1.0,1.0,0.0,109626.01,1.0
13851,15567328.0,Тестов162,681.0,Алматы,Male,29.0,2.0,,2.0,1.0,1.0,25448.31,0.0
13852,15781877.0,Тестов216,694.0,Алматы,Female,30.0,2.0,,2.0,1.0,1.0,62989.84,0.0
13853,15704763.0,Тестов807,651.0,Алматы,Male,41.0,7.0,129855.72,1.0,1.0,1.0,172782.69,0.0
13854,15689671.0,Тестов277,712.0,Астана,Female,26.0,9.0,,1.0,1.0,0.0,146652.01,0.0
13855,15651389.0,Тестов712,611.0,Алматы,Male,42.0,4.0,,2.0,1.0,1.0,199808.1,0.0
13856,15570192.0,Тестов352,593.0,Атырау,Female,48.0,1.0,118536.4,1.0,1.0,0.0,66810.48,1.0
13857,15726494.0,Тестов796,687.0,Алматы,Female,39.0,2.0,122449.31,1.0,1.0,0.0,142903.44,0.0
13858,15762615.0,Тестов72,687.0,Алматы,Female,29.0,1.0,,2.0,1.0,1.0,103557.93,0.0
13859,15589602.0,Тестов469,632.0,Астана,Male,40.0,5.0,,2.0,0.0,1.0,74846.67,0.0
13860,15797767.0,Тестов219,645.0,Атырау,Male,47.0,0.0,134740.24,1.0,0.0,0.0,113860.81,1.0
13861,15654574.0,Тестов775,743.0,Атырау,Male,49.0,1.0,104488.17,1.0,1.0,0.0,123587.83,1.0
13862,15598259.0,Тестов211,712.0,Алматы,Female,40.0,2.0,,1.0,1.0,1.0,16081.62,0.0
13863,15679743.0,Тестов486,681.0,Астана,Female,41.0,4.0,,2.0,1.0,1.0,182867.84,1.0
13864,15651052.0,Тестов179,635.0,Атырау,Male,38.0,2.0,122486.47,1.0,1.0,1.0,134960.98,1.0
13865,15735782.0,Тестов298,707.0,Астана,Female,46.0,2.0,143672.9,1.0,1.0,1.0,151460.86,0.0
13866,15648032.0,Тестов301,692.0,Алматы,Male,66.0,6.0,,2.0,1.0,1.0,82522.61,0.0
13867,15754926.0,Тестов826,567.0,Атырау,Male,58.0,5.0,116537.1,2.0,1.0,0.0,158937.46,1.0
13868,15678460.0,Тестов608,565.0,Алматы,Male,41.0,8.0,,1.0,1.0,0.0,56905.38,0.0
13869,15614782.0,Тестов159,591.0,Алматы,Female,26.0,2.0,,2.0,1.0,1.0,146411.6,0.0
13870,15790829.0,Тестов669,590.0,Астана,Male,34.0,7.0,,2.0,0.0,0.0,123723.83,0.0
13871,15742854.0,Тестов293,683.0,Алматы,Female,47.0,2.0,,1.0,0.0,0.0,122433.09,1.0
13872,15604497.0,Тестов38,745.0,Алматы,Male,38.0,4.0,,2.0,1.0,1.0,106851.6,0.0
13873,15777616.0,Тестов562,619.0,Алматы,Male,34.0,8.0,,2.0,1.0,0.0,27468.72,0.0
13874,15778073.0,Тестов510,762.0,Атырау,Male,44.0,4.0,111369.29,1.0,1.0,0.0,167773.55,0.0
13875,15772618.0,Тестов420,629.0,Алматы,Male,50.0,2.0,,2.0,1.0,0.0,40318.33,0.0
13876,15589493.0,Тестов488,695.0,Астана,Female,37.0,7.0,82559.42,1.0,1.0,1.0,146680.25,0.0
13877,15594812.0,Тестов577,597.0,Алматы,Male,33.0,8.0,,2.0,1.0,0.0,86079.67,0.0
13878,15743498.0,Тестов617,729.0,Алматы,Male,35.0,5.0,,2.0,1.0,1.0,121098.65,0.0
13879,15665327.0,Тестов243,683.0,Алматы,Female,34.0,5.0,,1.0,1.0,1.0,4993.94,0.0
13880,15809838.0,Тестов45,758.0,Астана,Male,52.0,8.0,131778.08,2.0,1.0,0.0,171762.87,0.0
13881,15590097.0,Тестов466,793.0,Алматы,Female,38.0,3.0,,2.0,1.0,0.0,175910.95,0.0
13882,15793813.0,Тестов185,803.0,Алматы,Female,50.0,2.0,,2.0,0.0,1.0,90189.72,0.0
13883,15654074.0,Тестов667,710.0,Алматы,Female,31.0,8.0,,2.0,0.0,1.0,93777.63,0.0
13884,15809837.0,Тестов422,683.0,Астана,Female,36.0,6.0,,2.0,0.0,1.0,71139.8,0.0
13885,15698619.0,Тестов270,537.0,Атырау,Male,48.0,6.0,128940.24,1.0,1.0,1.0,82647.65,1.0
13886,15732674.0,Ержанов,678.0,Атырау,Male,25.0,6.0,141252.13,2.0,1.0,0.0,56646.28,0.0
13887,15706593.0,Тестов257,472.0,Атырау,Male,49.0,3.0,103560.57,1.0,0.0,0.0,126241.4,1.0
13888,15764227.0,Тестов35,662.0,Алматы,Female,33.0,1.0,,1.0,1.0,1.0,146680.25,0.0
13889,15806447.0,Тестов557,743.0,Алматы,Female,42.0,2.0,,2.0,1.0,0.0,64474.97,0.0
13890,15614962.0,Тестов702,619.0,Астана,Female,47.0,9.0,,1.0,1.0,1.0,133086.45,1.0
13891,15662955.0,Тестов293,635.0,Астана,Female,38.0,3.0,,2.0,1.0,1.0,176713.47,0.0
13892,15769451.0,Тестов825,628.0,Астана,Female,27.0,6.0,,2.0,1.0,0.0,73371.65,0.0
13893,15667932.0,Тестов536,599.0,Астана,Male,36.0,9.0,,2.0,1.0,1.0,63736.16,0.0
13894,15632575.0,Тестов343,564.0,Алматы,Female,39.0,7.0,85768.42,1.0,0.0,0.0,136048.64,0.0
13895,15646726.0,Тестов353,683.0,Атырау,Female,33.0,6.0,121365.39,2.0,1.0,0.0,143960.72,0.0
13896,15782758.0,Тестов728,637.0,Атырау,Male,38.0,2.0,116328.07,3.0,0.0,0.0,125777.28,1.0
13897,15594597.0,Тестов212,597.0,Алматы,Male,35.0,5.0,,2.0,1.0,1.0,93524.19,0.0
13898,15633274.0,Тестов372,681.0,Алматы,Female,31.0,5.0,,1.0,1.0,0.0,62222.81,0.0
13899,15731478.0,Тестов317,850.0,Астана,Male,37.0,5.0,,2.0,1.0,1.0,158973.77,0.0
13900,15774936.0,Тестов578,628.0,Алматы,Male,32.0,1.0,121647.54,1.0,1.0,1.0,676.06,0.0
13901,15731555.0,Тестов205,667.0,Астана,Male,50.0,8.0,,2.0,1.0,1.0,164038.07,0.0
13902,15772781.0,Тестов445,586.0,Алматы,Female,38.0,10.0,,1.0,1.0,1.0,121164.6,0.0
13903,15772383.0,Тестов350,749.0,Астана,Female,40.0,0.0,,1.0,1.0,0.0,177622.38,1.0
13904,15793813.0,Тестов617,694.0,Астана,Male,47.0,3.0,,2.0,1.0,1.0,174916.85,0.0
13905,15802741.0,Тестов274,616.0,Алматы,Female,29.0,7.0,,2.0,1.0,0.0,113469.65,0.0
13906,15757837.0,Тестов570,682.0,Алматы,Female,36.0,8.0,,2.0,0.0,1.0,118623.94,0.0
13907,15702434.0,Тестов273,730.0,Алматы,Male,33.0,1.0,,2.0,1.0,0.0,93524.19,0.0
13908,15581893.0,Тестов558,663.0,Алматы,Female,30.0,5.0,131287.36,1.0,1.0,1.0,74415.2,0.0
13909,15768124.0,Тестов426,554.0,Атырау,Male,31.0,10.0,114421.55,1.0,1.0,1.0,104678.78,0.0
13910,15718289.0,Тестов81,711.0,Алматы,Female,38.0,6.0,,2.0,1.0,0.0,162858.29,0.0
13911,15611186.0,Тестов136,542.0,Алматы,Female,35.0,6.0,,2.0,1.0,0.0,130755.34,0.0
13912,15630113.0,Тестов642,724.0,Алматы,Male,31.0,6.0,128843.67,1.0,1.0,1.0,152843.53,0.0
13913,15599131.0,Тестов204,713.0,Атырау,Male,67.0,4.0,139687.66,2.0,1.0,1.0,158853.98,0.0
13914,15746662.0,Тестов438,663.0,Алматы,Male,42.0,9.0,,2.0,1.0,0.0,182372.35,1.0
13915,15715047.0,Тестов543,743.0,Астана,Female,39.0,8.0,,1.0,1.0,0.0,177655.68,1.0
13916,15809823.0,Тестов116,516.0,Алматы,Male,39.0,2.0,,2.0,0.0,1.0,56583.88,0.0
13917,15808849.0,Тестов302,634.0,Алматы,Male,40.0,1.0,152347.01,1.0,1.0,1.0,155915.24,0.0
13918,15666975.0,Мухамеджанов,476.0,Алматы,Male,39.0,4.0,,2.0,1.0,0.0,103697.57,0.0
13919,15602797.0,Тестов761,712.0,Алматы,Female,33.0,10.0,156953.27,1.0,1.0,0.0,164038.07,0.0
13920,15729954.0,Тестов113,748.0,Алматы,Female,36.0,8.0,,2.0,1.0,0.0,187616.16,0.0
13921,15702789.0,Тестов83,545.0,Алматы,Female,41.0,1.0,,2.0,1.0,0.0,158973.09,0.0
13922,15652693.0,Тестов325,542.0,Алматы,Male,63.0,4.0,,1.0,1.0,1.0,6076.62,0.0
13923,15783463.0,Тестов443,604.0,Алматы,Male,28.0,5.0,,2.0,1.0,0.0,62389.35,0.0
13924,15623210.0,Тестов79,655.0,Алматы,Male,46.0,3.0,137781.65,1.0,1.0,0.0,94762.84,0.0
13925,15592765.0,Тестов523,762.0,Алматы,Male,41.0,2.0,,2.0,1.0,1.0,25951.91,0.0
13926,15697095.0,Тестов621,731.0,Алматы,Female,29.0,0.0,,1.0,1.0,1.0,102763.69,0.0
13927,15720702.0,Тестов656,646.0,Атырау,Male,33.0,7.0,143391.07,1.0,1.0,0.0,162599.51,0.0
13928,15643824.0,Тестов277,632.0,Алматы,Female,34.0,4.0,,2.0,1.0,0.0,77951.84,0.0
13929,15777067.0,Тестов316,597.0,Астана,Female,51.0,4.0,,2.0,1.0,0.0,57320.92,0.0
13930,15682447.0,Тестов365,607.0,Алматы,Female,36.0,8.0,,2.0,1.0,1.0,170821.43,0.0
13931,15644934.0,Тестов416,644.0,Астана,Female,41.0,3.0,,2.0,1.0,1.0,60906.12,0.0
13932,15754578.0,Тестов406,704.0,Алматы,Female,30.0,8.0,,1.0,1.0,0.0,26687.22,0.0
13933,15692664.0,Тестов185,649.0,Атырау,Male,49.0,7.0,126597.89,1.0,1.0,0.0,187987.01,1.0
13934,15796957.0,Тестов548,586.0,Астана,Male,52.0,4.0,,1.0,1.0,0.0,95583.45,0.0
13935,15672692.0,Тестов267,587.0,Алматы,Female,40.0,1.0,,2.0,1.0,1.0,90878.13,0.0
13936,15730038.0,Тестов301,554.0,Атырау,Male,29.0,6.0,137456.28,1.0,1.0,0.0,177783.04,0.0
13937,15639882.0,Тестов664,613.0,Алматы,Female,40.0,7.0,,2.0,0.0,1.0,175071.29,0.0
13938,15607381.0,Тестов762,607.0,Алматы,Male,31.0,6.0,,2.0,1.0,0.0,177099.71,0.0
13939,15703059.0,Тестов401,757.0,Алматы,Male,25.0,3.0,,1.0,0.0,1.0,138399.67,0.0
13940,15663916.0,Тестов655,472.0,Атырау,Male,41.0,7.0,115046.74,2.0,1.0,0.0,162511.55,0.0
13941,15772337.0,Тестов686,661.0,Алматы,Female,43.0,6.0,,2.0,1.0,0.0,123882.73,0.0
13942,15790596.0,Тестов350,684.0,Алматы,Female,37.0,2.0,,2.0,0.0,0.0,118959.64,0.0
13943,15607633.0,Тестов732,738.0,Астана,Female,35.0,2.0,,2.0,1.0,1.0,87067.73,0.0
13944,15780128.0,Тестов493,648.0,Алматы,Male,30.0,5.0,,2.0,0.0,0.0,176576.62,0.0
13945,15678067.0,Тестов756,756.0,Алматы,Male,27.0,9.0,,2.0,1.0,1.0,92277.47,0.0
13946,15802758.0,Тестов61,634.0,Алматы,Male,28.0,3.0,,2.0,1.0,0.0,64741.52,0.0
13947,15587573.0,Тестов54,682.0,Алматы,Male,26.0,1.0,125512.98,2.0,1.0,0.0,87060.77,0.0
13948,15734659.0,Тестов164,704.0,Атырау,Male,35.0,9.0,185900.89,2.0,1.0,0.0,151903.6,0.0
13949,15582940.0,Тестов718,627.0,Алматы,Male,42.0,1.0,,2.0,1.0,1.0,170195.4,0.0
13950,15696539.0,Тестов90,615.0,Алматы,Male,23.0,6.0,,2.0,1.0,0.0,132973.18,0.0
13951,15776223.0,Тестов455,627.0,Астана,Male,44.0,6.0,137409.19,1.0,1.0,0.0,164975.82,0.0
13952,15677804.0,Тестов88,692.0,Алматы,Male,46.0,2.0,63492.94,1.0,1.0,1.0,131283.6,0.0
13953,15753863.0,Тестов316,705.0,Алматы,Male,63.0,5.0,,2.0,1.0,1.0,109179.89,0.0
13954,15756920.0,Тестов167,728.0,Алматы,Male,32.0,3.0,,2.0,1.0,1.0,100834.22,0.0
13955,15742504.0,Тестов774,543.0,Алматы,Male,36.0,2.0,,2.0,1.0,0.0,176743.51,0.0
13956,15633227.0,Тестов784,613.0,Астана,Male,34.0,7.0,,2.0,1.0,1.0,67611.36,0.0
13957,15782089.0,Тестов785,656.0,Атырау,Male,28.0,8.0,128306.7,1.0,0.0,1.0,152577.62,0.0
13958,15730488.0,Тестов200,711.0,Алматы,Male,32.0,0.0,,1.0,0.0,0.0,123982.14,0.0
13959,15658148.0,Тестов363,714.0,Алматы,Male,34.0,2.0,168069.73,1.0,0.0,0.0,174873.09,0.0
13960,15628992.0,Тестов392,646.0,Астана,Male,43.0,2.0,,2.0,1.0,1.0,186490.37,0.0
13961,15807568.0,Тестов331,579.0,Алматы,Male,35.0,2.0,,2.0,0.0,0.0,62825.03,0.0
13962,15641640.0,Тестов729,577.0,Алматы,Male,52.0,3.0,,1.0,1.0,1.0,111020.05,1.0
13963,15731751.0,Тестов535,743.0,Атырау,Male,31.0,8.0,102936.72,2.0,1.0,1.0,101057.95,0.0
13964,15639576.0,Тестов799,697.0,Алматы,Female,35.0,1.0,,1.0,1.0,0.0,197885.72,0.0
13965,15682928.0,Тестов409,588.0,Алматы,Male,49.0,4.0,,1.0,0.0,0.0,151902.78,1.0
13966,15743582.0,Тестов749,653.0,Атырау,Male,40.0,2.0,96679.71,1.0,0.0,0.0,125877.22,1.0
13967,15646720.0,Тестов420,624.0,Алматы,Male,39.0,10.0,,2.0,1.0,1.0,129992.94,0.0
13968,15743759.0,Тестов716,587.0,Атырау,Female,37.0,7.0,121898.89,2.0,1.0,1.0,166031.08,0.0
13969,15605742.0,Тестов400,651.0,Алматы,Female,38.0,10.0,,2.0,1.0,1.0,103660.31,0.0
13970,15793046.0,Тестов468,705.0,Алматы,Male,45.0,2.0,,2.0,1.0,1.0,172782.69,0.0
13971,15590828.0,Тестов802,573.0,Атырау,Female,57.0,6.0,147813.06,1.0,1.0,1.0,29239.29,1.0
13972,15792222.0,Тестов249,545.0,Алматы,Female,35.0,9.0,83870.43,1.0,1.0,0.0,133086.45,0.0
13973,15739592.0,Тестов417,721.0,Астана,Female,32.0,3.0,,2.0,1.0,1.0,18092.66,0.0
13974,15773868.0,Тестов493,681.0,Алматы,Male,37.0,1.0,116498.22,1.0,1.0,0.0,65801.44,0.0
13975,15753549.0,Тестов381,686.0,Алматы,Male,40.0,3.0,71283.09,1.0,1.0,0.0,163798.41,1.0
13976,15759066.0,Тестов498,849.0,Алматы,Female,43.0,8.0,,2.0,1.0,0.0,67820.85,0.0
13977,15730076.0,Тестов801,637.0,Алматы,Female,28.0,9.0,,2.0,1.0,0.0,175836.04,0.0
13978,15789425.0,Тестов228,583.0,Алматы,Female,46.0,5.0,,1.0,1.0,1.0,38773.74,1.0
13979,15778025.0,Тестов638,605.0,Астана,Female,41.0,9.0,,1.0,1.0,1.0,151481.86,1.0
13980,15596962.0,Тестов270,644.0,Алматы,Female,36.0,3.0,,1.0,1.0,0.0,147963.07,1.0
13981,15772892.0,Тестов680,731.0,Атырау,Female,37.0,5.0,126817.65,1.0,1.0,0.0,74838.64,1.0
13982,15692583.0,Тестов244,671.0,Алматы,Male,39.0,4.0,,2.0,0.0,1.0,125518.32,0.0
13983,15730673.0,Тестов374,699.0,Алматы,Male,31.0,7.0,,2.0,1.0,1.0,79919.13,0.0
13984,15758025.0,Тестов107,559.0,Алматы,Female,29.0,2.0,,2.0,1.0,1.0,126565.21,0.0
13985,15597591.0,Тестов271,703.0,Алматы,Male,49.0,3.0,,1.0,1.0,1.0,49707.85,1.0
13986,15728605.0,Тестов594,716.0,Астана,Male,59.0,5.0,,2.0,1.0,1.0,101168.3,0.0
13987,15632575.0,Тестов778,584.0,Атырау,Male,42.0,6.0,117468.67,1.0,0.0,0.0,179227.52,1.0
13988,15731865.0,Тестов695,704.0,Алматы,Female,43.0,4.0,,1.0,1.0,1.0,96429.29,0.0
13989,15676869.0,Тестов816,579.0,Алматы,Male,31.0,8.0,,2.0,1.0,1.0,146651.99,0.0
13990,15624437.0,Тестов746,613.0,Алматы,Male,33.0,3.0,,2.0,1.0,0.0,64448.36,0.0
13991,15653547.0,Тестов322,605.0,Алматы,Female,34.0,4.0,,2.0,0.0,0.0,109098.39,0.0
13992,15641446.0,Тестов159,496.0,Атырау,Female,60.0,1.0,130142.79,1.0,0.0,0.0,114448.13,1.0
13993,15757829.0,Тестов76,653.0,Астана,Male,33.0,7.0,,2.0,1.0,0.0,157549.9,0.0
13994,15741094.0,Тестов677,667.0,Алматы,Female,33.0,3.0,,2.0,1.0,1.0,134420.75,0.0
13995,15778089.0,Тестов452,792.0,Атырау,Male,38.0,9.0,146943.38,2.0,1.0,1.0,148814.54,0.0
13996,15652674.0,Тестов508,516.0,Алматы,Male,41.0,8.0,,2.0,1.0,1.0,141069.88,0.0
13997,15585855.0,Тестов357,685.0,Алматы,Female,43.0,4.0,,2.0,1.0,0.0,120107.1,0.0
13998,15724154.0,Тестов609,627.0,Алматы,Male,33.0,10.0,,2.0,1.0,0.0,162878.96,0.0
13999,15670702.0,Тестов32,682.0,Алматы,Male,64.0,6.0,,2.0,1.0,1.0,85801.77,0.0
14000,15808971.0,Тестов468,614.0,Алматы,Female,39.0,1.0,,2.0,1.0,0.0,140800.66,0.0
14001,15783398.0,Тестов439,644.0,Алматы,Male,33.0,1.0,,2.0,1.0,0.0,59195.05,0.0
14002,15692406.0,Тестов656,691.0,Алматы,Female,33.0,7.0,,2.0,1.0,1.0,141035.65,0.0
14003,15633650.0,Тестов305,747.0,Алматы,Male,32.0,4.0,,1.0,1.0,1.0,67502.12,0.0
14004,15640407.0,Тестов58,691.0,Атырау,Female,51.0,2.0,132436.34,1.0,0.0,1.0,81617.4,1.0
14005,15732644.0,Тестов537,673.0,Атырау,Female,40.0,1.0,130652.52,1.0,1.0,0.0,106837.06,1.0
14006,15640074.0,Тестов263,622.0,Астана,Female,39.0,4.0,,2.0,1.0,1.0,161811.23,0.0
14007,15594862.0,Тестов338,584.0,Алматы,Female,46.0,8.0,115144.68,1.0,1.0,0.0,63495.86,0.0
14008,15636423.0,Тестов362,596.0,Алматы,Female,35.0,7.0,131834.76,2.0,0.0,0.0,48242.18,0.0
14009,15602979.0,Тестов364,735.0,Алматы,Male,31.0,6.0,,2.0,1.0,0.0,168521.72,0.0
14010,15657747.0,Тестов688,775.0,Атырау,Male,56.0,7.0,136858.42,1.0,0.0,0.0,102565.94,1.0
14011,15772423.0,Тестов199,598.0,Атырау,Male,37.0,3.0,142405.52,2.0,1.0,1.0,153060.98,0.0
14012,15681554.0,Тестов441,755.0,Алматы,Male,34.0,7.0,,2.0,0.0,0.0,152843.53,0.0
